hour,dry_bulb_temp_milli_c,relative_humidity_milli_pct,global_horizontal_milli_wh_m2,direct_normal_milli_wh_m2,diffuse_horizontal_milli_wh_m2,wind_speed_milli_m_s,wind_direction_milli_deg
4767,23994,54204,614870,442706,172164,2222,213548
4768,23594,54464,434779,313041,121738,2047,213548
4769,22959,54877,225058,162042,63016,1937,213548
4770,22130,55415,0,0,0,1900,213548
4771,21165,56042,0,0,0,1937,213548
4772,20130,56715,0,0,0,2047,213548
4773,19095,57388,0,0,0,2222,213548
4774,18130,58015,0,0,0,2450,213548
4775,17302,58554,0,0,0,2715,213548
4776,16598,59011,0,0,0,3000,197317
4777,16199,59271,0,0,0,3285,197317
4778,16063,59359,0,0,0,3550,197317
4779,16199,59271,0,0,0,3778,197317
4780,16598,59011,0,0,0,3953,197317
4781,17234,58598,0,0,0,4063,197317
4782,18063,58059,0,0,0,4100,197317
4783,19027,57432,224445,161600,62845,4063,197317
4784,20063,56759,433595,312188,121407,3953,197317
4785,21098,56086,613195,441501,171695,3778,197317
4786,22063,55459,751008,540726,210282,3550,197317
4787,22891,54921,837641,603101,234539,3285,197317
4788,23527,54508,867189,624376,242813,3000,197317
4789,23926,54248,837641,603101,234539,2715,197317
4790,24063,54159,751008,540726,210282,2450,197317
4791,23926,54248,613195,441501,171695,2222,197317
4792,23527,54508,433595,312188,121407,2047,197317
4793,22891,54921,224445,161600,62845,1937,197317
4794,22063,55459,0,0,0,1900,197317
4795,21098,56086,0,0,0,1937,197317
4796,20063,56759,0,0,0,2047,197317
4797,19027,57432,0,0,0,2222,197317
4798,18063,58059,0,0,0,2450,197317
4799,17234,58598,0,0,0,2715,197317
4800,16528,59057,0,0,0,3000,171283
4801,16129,59316,0,0,0,3285,171283
4802,15993,59405,0,0,0,3550,171283
4803,16129,59316,0,0,0,3778,171283
4804,16528,59057,0,0,0,3953,171283
4805,17164,58643,0,0,0,4063,171283
4806,17993,58105,0,0,0,4100,171283
4807,18957,57478,223811,161144,62667,4063,171283
4808,19993,56805,432369,311306,121063,3953,171283
4809,21028,56132,611462,440253,171209,3778,171283
4810,21993,55505,748885,539197,209688,3550,171283
4811,22821,54966,835273,601396,233876,3285,171283
4812,23457,54553,864738,622611,242127,3000,171283
4813,23856,54293,835273,601396,233876,2715,171283
4814,23993,54205,748885,539197,209688,2450,171283
4815,23856,54293,611462,440253,171209,2222,171283
4816,23457,54553,432369,311306,121063,2047,171283
4817,22821,54966,223811,161144,62667,1937,171283
4818,21993,55505,0,0,0,1900,171283
4819,21028,56132,0,0,0,1937,171283
4820,19993,56805,0,0,0,2047,171283
4821,18957,57478,0,0,0,2222,171283
4822,17993,58105,0,0,0,2450,171283
4823,17164,58643,0,0,0,2715,171283
4824,16456,59104,0,0,0,3000,155052
4825,16056,59363,0,0,0,3285,155052
4826,15920,59452,0,0,0,3550,155052
4827,16056,59363,0,0,0,3778,155052
4828,16456,59104,0,0,0,3953,155052
4829,17092,58690,0,0,0,4063,155052
4830,17920,58152,0,0,0,4100,155052
4831,18885,57525,223155,160671,62483,4063,155052
4832,19920,56852,431102,310393,120709,3953,155052
4833,20955,56179,609670,438963,170708,3778,155052
4834,21920,55552,746690,537617,209073,3550,155052
4835,22749,55013,832825,599634,233191,3285,155052
4836,23384,54600,862204,620787,241417,3000,155052
4837,23784,54341,832825,599634,233191,2715,155052
4838,23920,54252,746690,537617,209073,2450,155052
4839,23784,54341,609670,438963,170708,2222,155052
4840,23384,54600,431102,310393,120709,2047,155052
4841,22749,55013,223155,160671,62483,1937,155052
4842,21920,55552,0,0,0,1900,155052
4843,20955,56179,0,0,0,1937,155052
4844,19920,56852,0,0,0,2047,155052
4845,18885,57525,0,0,0,2222,155052
4846,17920,58152,0,0,0,2450,155052
4847,17092,58690,0,0,0,2715,155052
4848,16381,59152,0,0,0,3000,160845
4849,15982,59412,0,0,0,3285,160845
4850,15845,59501,0,0,0,3550,160845
4851,15982,59412,0,0,0,3778,160845
4852,16381,59152,0,0,0,3953,160845
4853,17017,58739,0,0,0,4063,160845
4854,17845,58201,0,0,0,4100,160845
4855,18810,57573,222478,160184,62294,4063,160845
4856,19845,56901,429794,309451,120342,3953,160845
4857,20881,56228,607820,437631,170190,3778,160845
4858,21845,55601,744425,535986,208439,3550,160845
4859,22674,55062,830298,597814,232483,3285,160845
4860,23309,54649,859587,618903,240684,3000,160845
4861,23709,54389,830298,597814,232483,2715,160845
4862,23845,54301,744425,535986,208439,2450,160845
4863,23709,54389,607820,437631,170190,2222,160845
4864,23309,54649,429794,309451,120342,2047,160845
4865,22674,55062,222478,160184,62294,1937,160845
4866,21845,55601,0,0,0,1900,160845
4867,20881,56228,0,0,0,1937,160845
4868,19845,56901,0,0,0,2047,160845
4869,18810,57573,0,0,0,2222,160845
4870,17845,58201,0,0,0,2450,160845
4871,17017,58739,0,0,0,2715,160845
4872,16304,59202,0,0,0,3000,184300
4873,15905,59462,0,0,0,3285,184300
4874,15768,59551,0,0,0,3550,184300
4875,15905,59462,0,0,0,3778,184300
4876,16304,59202,0,0,0,3953,184300
4877,16940,58789,0,0,0,4063,184300
4878,17768,58251,0,0,0,4100,184300
4879,18733,57624,221779,159681,62098,4063,184300
4880,19768,56951,428445,308480,119965,3953,184300
4881,20804,56278,605913,436257,169656,3778,184300
4882,21768,55651,742088,534304,207785,3550,184300
4883,22597,55112,827692,595938,231754,3285,184300
4884,23232,54699,856890,616961,239929,3000,184300
4885,23632,54439,827692,595938,231754,2715,184300
4886,23768,54351,742088,534304,207785,2450,184300
4887,23632,54439,605913,436257,169656,2222,184300
4888,23232,54699,428445,308480,119965,2047,184300
4889,22597,55112,221779,159681,62098,1937,184300
4890,21768,55651,0,0,0,1900,184300
4891,20804,56278,0,0,0,1937,184300
4892,19768,56951,0,0,0,2047,184300
4893,18733,57624,0,0,0,2222,184300
4894,17768,58251,0,0,0,2450,184300
4895,16940,58789,0,0,0,2715,184300
4896,16225,59254,0,0,0,3000,207755
4897,15825,59514,0,0,0,3285,207755
4898,15689,59602,0,0,0,3550,207755
4899,15825,59514,0,0,0,3778,207755
4900,16225,59254,0,0,0,3953,207755
4901,16860,58841,0,0,0,4063,207755
4902,17689,58302,0,0,0,4100,207755
4903,18654,57675,221060,159163,61897,4063,207755
4904,19689,57002,427056,307480,119576,3953,207755
4905,20724,56329,603948,434843,169105,3778,207755
4906,21689,55702,739682,532571,207111,3550,207755
4907,22517,55164,825008,594006,231002,3285,207755
4908,23153,54751,854111,614960,239151,3000,207755
4909,23553,54491,825008,594006,231002,2715,207755
4910,23689,54402,739682,532571,207111,2450,207755
4911,23553,54491,603948,434843,169105,2222,207755
4912,23153,54751,427056,307480,119576,2047,207755
4913,22517,55164,221060,159163,61897,1937,207755
4914,21689,55702,0,0,0,1900,207755
4915,20724,56329,0,0,0,1937,207755
4916,19689,57002,0,0,0,2047,207755
4917,18654,57675,0,0,0,2222,207755
4918,17689,58302,0,0,0,2450,207755
4919,16860,58841,0,0,0,2715,207755
4920,16143,59307,0,0,0,3000,213548
4921,15744,59567,0,0,0,3285,213548
4922,15607,59655,0,0,0,3550,213548
4923,15744,59567,0,0,0,3778,213548
4924,16143,59307,0,0,0,3953,213548
4925,16779,58894,0,0,0,4063,213548
4926,17607,58355,0,0,0,4100,213548
4927,18572,57728,220321,158631,61690,4063,213548
4928,19607,57055,425627,306451,119175,3953,213548
4929,20643,56382,601927,433388,168540,3778,213548
4930,21607,55755,737207,530789,206418,3550,213548
4931,22436,55217,822248,592018,230229,3285,213548
4932,23071,54804,851253,612902,238351,3000,213548
4933,23471,54544,822248,592018,230229,2715,213548
4934,23607,54455,737207,530789,206418,2450,213548
4935,23471,54544,601927,433388,168540,2222,213548
4936,23071,54804,425627,306451,119175,2047,213548
4937,22436,55217,220321,158631,61690,1937,213548
4938,21607,55755,0,0,0,1900,213548
4939,20643,56382,0,0,0,1937,213548
4940,19607,57055,0,0,0,2047,213548
4941,18572,57728,0,0,0,2222,213548
4942,17607,58355,0,0,0,2450,213548
4943,16779,58894,0,0,0,2715,213548
4944,16059,59362,0,0,0,3000,197317
4945,15660,59621,0,0,0,3285,197317
4946,15523,59710,0,0,0,3550,197317
4947,15660,59621,0,0,0,3778,197317
4948,16059,59362,0,0,0,3953,197317
4949,16695,58948,0,0,0,4063,197317
4950,17523,58410,0,0,0,4100,197317
4951,18488,57783,219560,158084,61477,4063,197317
4952,19523,57110,424158,305394,118764,3953,197317
4953,20559,56437,599850,431892,167958,3778,197317
4954,21523,55810,734664,528958,205706,3550,197317
4955,22352,55271,819411,589976,229435,3285,197317
4956,22987,54858,848317,610788,237529,3000,197317
4957,23387,54598,819411,589976,229435,2715,197317
4958,23523,54510,734664,528958,205706,2450,197317
4959,23387,54598,599850,431892,167958,2222,197317
4960,22987,54858,424158,305394,118764,2047,197317
4961,22352,55271,219560,158084,61477,1937,197317
4962,21523,55810,0,0,0,1900,197317
4963,20559,56437,0,0,0,1937,197317
4964,19523,57110,0,0,0,2047,197317
4965,18488,57783,0,0,0,2222,197317
4966,17523,58410,0,0,0,2450,197317
4967,16695,58948,0,0,0,2715,197317
4968,15973,59417,0,0,0,3000,171283
4969,15573,59677,0,0,0,3285,171283
4970,15437,59766,0,0,0,3550,171283
4971,15573,59677,0,0,0,3778,171283
4972,15973,59417,0,0,0,3953,171283
4973,16609,59004,0,0,0,4063,171283
4974,17437,58466,0,0,0,4100,171283
4975,18402,57839,218780,157522,61258,4063,171283
4976,19437,57166,422651,304309,118342,3953,171283
4977,20472,56493,597718,430357,167361,3778,171283
4978,21437,55866,732053,527078,204975,3550,171283
4979,22266,55327,816499,587879,228620,3285,171283
4980,22901,54914,845302,608617,236684,3000,171283
4981,23301,54654,816499,587879,228620,2715,171283
4982,23437,54566,732053,527078,204975,2450,171283
4983,23301,54654,597718,430357,167361,2222,171283
4984,22901,54914,422651,304309,118342,2047,171283
4985,22266,55327,218780,157522,61258,1937,171283
4986,21437,55866,0,0,0,1900,171283
4987,20472,56493,0,0,0,1937,171283
4988,19437,57166,0,0,0,2047,171283
4989,18402,57839,0,0,0,2222,171283
4990,17437,58466,0,0,0,2450,171283
4991,16609,59004,0,0,0,2715,171283
4992,15885,59475,0,0,0,3000,155052
4993,15485,59735,0,0,0,3285,155052
4994,15349,59823,0,0,0,3550,155052
4995,15485,59735,0,0,0,3778,155052
4996,15885,59475,0,0,0,3953,155052
4997,16520,59062,0,0,0,4063,155052
4998,17349,58523,0,0,0,4100,155052
4999,18314,57896,217980,156945,61034,4063,155052
5000,19349,57223,421105,303195,117909,3953,155052
5001,20384,56550,595532,428783,166749,3778,155052
5002,21349,55923,729375,525150,204225,3550,155052
5003,22177,55385,813512,585729,227783,3285,155052
5004,22813,54972,842209,606391,235819,3000,155052
5005,23213,54712,813512,585729,227783,2715,155052
5006,23349,54623,729375,525150,204225,2450,155052
5007,23213,54712,595532,428783,166749,2222,155052
5008,22813,54972,421105,303195,117909,2047,155052
5009,22177,55385,217980,156945,61034,1937,155052
5010,21349,55923,0,0,0,1900,155052
5011,20384,56550,0,0,0,1937,155052
5012,19349,57223,0,0,0,2047,155052
5013,18314,57896,0,0,0,2222,155052
5014,17349,58523,0,0,0,2450,155052
5015,16520,59062,0,0,0,2715,155052
5016,15794,59534,0,0,0,3000,160845
5017,15395,59793,0,0,0,3285,160845
5018,15258,59882,0,0,0,3550,160845
5019,15395,59793,0,0,0,3778,160845
5020,15794,59534,0,0,0,3953,160845
5021,16430,59121,0,0,0,4063,160845
5022,17258,58582,0,0,0,4100,160845
5023,18223,57955,217160,156355,60805,4063,160845
5024,19258,57282,419521,302055,117466,3953,160845
5025,20294,56609,593292,427170,166122,3778,160845
5026,21258,55982,726631,523174,203457,3550,160845
5027,22087,55444,810452,583525,226926,3285,160845
5028,22722,55030,839041,604110,234932,3000,160845
5029,23122,54771,810452,583525,226926,2715,160845
5030,23258,54682,726631,523174,203457,2450,160845
5031,23122,54771,593292,427170,166122,2222,160845
5032,22722,55030,419521,302055,117466,2047,160845
5033,22087,55444,217160,156355,60805,1937,160845
5034,21258,55982,0,0,0,1900,160845
5035,20294,56609,0,0,0,1937,160845
5036,19258,57282,0,0,0,2047,160845
5037,18223,57955,0,0,0,2222,160845
5038,17258,58582,0,0,0,2450,160845
5039,16430,59121,0,0,0,2715,160845
5040,15702,59594,0,0,0,3000,184300
5041,15302,59854,0,0,0,3285,184300
5042,15166,59942,0,0,0,3550,184300
5043,15302,59854,0,0,0,3778,184300
5044,15702,59594,0,0,0,3953,184300
5045,16337,59181,0,0,0,4063,184300
5046,17166,58642,0,0,0,4100,184300
5047,18130,58015,216320,155751,60570,4063,184300
5048,19166,57342,417899,300887,117012,3953,184300
5049,20201,56669,590998,425519,165479,3778,184300
5050,21166,56042,723822,521152,202670,3550,184300
5051,21994,55504,807318,581269,226049,3285,184300
5052,22630,55091,835798,601774,234023,3000,184300
5053,23029,54831,807318,581269,226049,2715,184300
5054,23166,54742,723822,521152,202670,2450,184300
5055,23029,54831,590998,425519,165479,2222,184300
5056,22630,55091,417899,300887,117012,2047,184300
5057,21994,55504,216320,155751,60570,1937,184300
5058,21166,56042,0,0,0,1900,184300
5059,20201,56669,0,0,0,1937,184300
5060,19166,57342,0,0,0,2047,184300
5061,18130,58015,0,0,0,2222,184300
5062,17166,58642,0,0,0,2450,184300
5063,16337,59181,0,0,0,2715,184300
5064,15607,59656,0,0,0,3000,207755
5065,15207,59915,0,0,0,3285,207755
5066,15071,60004,0,0,0,3550,207755
5067,15207,59915,0,0,0,3778,207755
5068,15607,59656,0,0,0,3953,207755
5069,16242,59242,0,0,0,4063,207755
5070,17071,58704,0,0,0,4100,207755
5071,18036,58077,215462,155132,60329,4063,207755
5072,19071,57404,416240,299693,116547,3953,207755
5073,20106,56731,588652,423829,164823,3778,207755
5074,21071,56104,720949,519083,201866,3550,207755
5075,21899,55565,804114,578962,225152,3285,207755
5076,22535,55152,832480,599385,233094,3000,207755
5077,22935,54893,804114,578962,225152,2715,207755
5078,23071,54804,720949,519083,201866,2450,207755
5079,22935,54893,588652,423829,164823,2222,207755
5080,22535,55152,416240,299693,116547,2047,207755
5081,21899,55565,215462,155132,60329,1937,207755
5082,21071,56104,0,0,0,1900,207755
5083,20106,56731,0,0,0,1937,207755
5084,19071,57404,0,0,0,2047,207755
5085,18036,58077,0,0,0,2222,207755
5086,17071,58704,0,0,0,2450,207755
5087,16242,59242,0,0,0,2715,207755
5088,15510,59719,0,0,0,3000,213548
5089,15110,59978,0,0,0,3285,213548
5090,14974,60067,0,0,0,3550,213548
5091,15110,59978,0,0,0,3778,213548
5092,15510,59719,0,0,0,3953,213548
5093,16146,59305,0,0,0,4063,213548
5094,16974,58767,0,0,0,4100,213548
5095,17939,58140,214584,154500,60083,4063,213548
5096,18974,57467,414544,298472,116072,3953,213548
5097,20009,56794,586254,422103,164151,3778,213548
5098,20974,56167,718012,516968,201043,3550,213548
5099,21802,55628,800838,576603,224235,3285,213548
5100,22438,55215,829088,596944,232145,3000,213548
5101,22838,54956,800838,576603,224235,2715,213548
5102,22974,54867,718012,516968,201043,2450,213548
5103,22838,54956,586254,422103,164151,2222,213548
5104,22438,55215,414544,298472,116072,2047,213548
5105,21802,55628,214584,154500,60083,1937,213548
5106,20974,56167,0,0,0,1900,213548
5107,20009,56794,0,0,0,1937,213548
5108,18974,57467,0,0,0,2047,213548
5109,17939,58140,0,0,0,2222,213548
5110,16974,58767,0,0,0,2450,213548
5111,16146,59305,0,0,0,2715,213548
5112,15411,59783,0,0,0,3000,197317
5113,15011,60043,0,0,0,3285,197317
5114,14875,60131,0,0,0,3550,197317
5115,15011,60043,0,0,0,3778,197317
5116,15411,59783,0,0,0,3953,197317
5117,16047,59370,0,0,0,4063,197317
5118,16875,58831,0,0,0,4100,197317
5119,17840,58204,213687,153855,59832,4063,197317
5120,18875,57531,412812,297225,115587,3953,197317
5121,19910,56858,583805,420340,163465,3778,197317
5122,20875,56231,715012,514809,200203,3550,197317
5123,21703,55693,797492,574195,223298,3285,197317
5124,22339,55280,825625,594450,231175,3000,197317
5125,22739,55020,797492,574195,223298,2715,197317
5126,22875,54931,715012,514809,200203,2450,197317
5127,22739,55020,583805,420340,163465,2222,197317
5128,22339,55280,412812,297225,115587,2047,197317
5129,21703,55693,213687,153855,59832,1937,197317
5130,20875,56231,0,0,0,1900,197317
5131,19910,56858,0,0,0,1937,197317
5132,18875,57531,0,0,0,2047,197317
5133,17840,58204,0,0,0,2222,197317
5134,16875,58831,0,0,0,2450,197317
5135,16047,59370,0,0,0,2715,197317
5136,15310,59849,0,0,0,3000,171283
5137,14910,60108,0,0,0,3285,171283
5138,14774,60197,0,0,0,3550,171283
5139,14910,60108,0,0,0,3778,171283
5140,15310,59849,0,0,0,3953,171283
5141,15946,59435,0,0,0,4063,171283
5142,16774,58897,0,0,0,4100,171283
5143,17739,58270,212773,153196,59576,4063,171283
5144,18774,57597,411045,295952,115093,3953,171283
5145,19809,56924,581305,418540,162766,3778,171283
5146,20774,56297,711951,512605,199346,3550,171283
5147,21602,55758,794078,571736,222342,3285,171283
5148,22238,55345,822090,591905,230185,3000,171283
5149,22638,55085,794078,571736,222342,2715,171283
5150,22774,54997,711951,512605,199346,2450,171283
5151,22638,55085,581305,418540,162766,2222,171283
5152,22238,55345,411045,295952,115093,2047,171283
5153,21602,55758,212773,153196,59576,1937,171283
5154,20774,56297,0,0,0,1900,171283
5155,19809,56924,0,0,0,1937,171283
5156,18774,57597,0,0,0,2047,171283
5157,17739,58270,0,0,0,2222,171283
5158,16774,58897,0,0,0,2450,171283
5159,15946,59435,0,0,0,2715,171283
5160,15207,59916,0,0,0,3000,155052
5161,14807,60175,0,0,0,3285,155052
5162,14671,60264,0,0,0,3550,155052
5163,14807,60175,0,0,0,3778,155052
5164,15207,59916,0,0,0,3953,155052
5165,15843,59502,0,0,0,4063,155052
5166,16671,58964,0,0,0,4100,155052
5167,17636,58337,211839,152524,59315,4063,155052
5168,18671,57664,409242,294655,114588,3953,155052
5169,19706,56991,578756,416704,162052,3778,155052
5170,20671,56364,708829,510357,198472,3550,155052
5171,21499,55825,790596,569229,221367,3285,155052
5172,22135,55412,818485,589309,229176,3000,155052
5173,22535,55152,790596,569229,221367,2715,155052
5174,22671,55064,708829,510357,198472,2450,155052
5175,22535,55152,578756,416704,162052,2222,155052
5176,22135,55412,409242,294655,114588,2047,155052
5177,21499,55825,211839,152524,59315,1937,155052
5178,20671,56364,0,0,0,1900,155052
5179,19706,56991,0,0,0,1937,155052
5180,18671,57664,0,0,0,2047,155052
5181,17636,58337,0,0,0,2222,155052
5182,16671,58964,0,0,0,2450,155052
5183,15843,59502,0,0,0,2715,155052
5184,15102,59984,0,0,0,3000,160845
5185,14702,60243,0,0,0,3285,160845
5186,14566,60332,0,0,0,3550,160845
5187,14702,60243,0,0,0,3778,160845
5188,15102,59984,0,0,0,3953,160845
5189,15738,59571,0,0,0,4063,160845
5190,16566,59032,0,0,0,4100,160845
5191,17531,58405,210889,151840,59049,4063,160845
5192,18566,57732,407405,293332,114073,3953,160845
5193,19601,57059,576158,414834,161324,3778,160845
5194,20566,56432,705647,508066,197581,3550,160845
5195,21394,55894,787047,566674,220373,3285,160845
5196,22030,55480,814811,586664,228147,3000,160845
5197,22430,55221,787047,566674,220373,2715,160845
5198,22566,55132,705647,508066,197581,2450,160845
5199,22430,55221,576158,414834,161324,2222,160845
5200,22030,55480,407405,293332,114073,2047,160845
5201,21394,55894,210889,151840,59049,1937,160845
5202,20566,56432,0,0,0,1900,160845
5203,19601,57059,0,0,0,1937,160845
5204,18566,57732,0,0,0,2047,160845
5205,17531,58405,0,0,0,2222,160845
5206,16566,59032,0,0,0,2450,160845
5207,15738,59571,0,0,0,2715,160845
5208,14995,60053,0,0,0,3000,184300
5209,14595,60313,0,0,0,3285,184300
5210,14459,60402,0,0,0,3550,184300
5211,14595,60313,0,0,0,3778,184300
5212,14995,60053,0,0,0,3953,184300
5213,15631,59640,0,0,0,4063,184300
5214,16459,59102,0,0,0,4100,184300
5215,17424,58475,209920,151142,58778,4063,184300
5216,18459,57802,405534,291985,113550,3953,184300
5217,19494,57129,573512,412929,160583,3778,184300
5218,20459,56502,702406,505732,196674,3550,184300
5219,21288,55963,783432,564071,219361,3285,184300
5220,21923,55550,811068,583969,227099,3000,184300
5221,22323,55290,783432,564071,219361,2715,184300
5222,22459,55202,702406,505732,196674,2450,184300
5223,22323,55290,573512,412929,160583,2222,184300
5224,21923,55550,405534,291985,113550,2047,184300
5225,21288,55963,209920,151142,58778,1937,184300
5226,20459,56502,0,0,0,1900,184300
5227,19494,57129,0,0,0,1937,184300
5228,18459,57802,0,0,0,2047,184300
5229,17424,58475,0,0,0,2222,184300
5230,16459,59102,0,0,0,2450,184300
5231,15631,59640,0,0,0,2715,184300
5232,14886,60124,0,0,0,3000,207755
5233,14487,60384,0,0,0,3285,207755
5234,14350,60472,0,0,0,3550,207755
5235,14487,60384,0,0,0,3778,207755
5236,14886,60124,0,0,0,3953,207755
5237,15522,59711,0,0,0,4063,207755
5238,16350,59172,0,0,0,4100,207755
5239,17315,58545,208934,150432,58502,4063,207755
5240,18350,57872,403629,290613,113016,3953,207755
5241,19386,57199,570818,410989,159829,3778,207755
5242,20350,56572,699107,503357,195750,3550,207755
5243,21179,56034,779752,561422,218331,3285,207755
5244,21814,55621,807259,581226,226032,3000,207755
5245,22214,55361,779752,561422,218331,2715,207755
5246,22350,55272,699107,503357,195750,2450,207755
5247,22214,55361,570818,410989,159829,2222,207755
5248,21814,55621,403629,290613,113016,2047,207755
5249,21179,56034,208934,150432,58502,1937,207755
5250,20350,56572,0,0,0,1900,207755
5251,19386,57199,0,0,0,1937,207755
5252,18350,57872,0,0,0,2047,207755
5253,17315,58545,0,0,0,2222,207755
5254,16350,59172,0,0,0,2450,207755
5255,15522,59711,0,0,0,2715,207755
5256,14775,60196,0,0,0,3000,213548
5257,14376,60456,0,0,0,3285,213548
5258,14240,60544,0,0,0,3550,213548
5259,14376,60456,0,0,0,3778,213548
5260,14775,60196,0,0,0,3953,213548
5261,15411,59783,0,0,0,4063,213548
5262,16240,59244,0,0,0,4100,213548
5263,17204,58617,207931,149710,58221,4063,213548
5264,18240,57944,401692,289218,112474,3953,213548
5265,19275,57271,568078,409016,159062,3778,213548
5266,20240,56644,695751,500940,194810,3550,213548
5267,21068,56106,776009,558726,217283,3285,213548
5268,21704,55693,803384,578436,224947,3000,213548
5269,22103,55433,776009,558726,217283,2715,213548
5270,22240,55344,695751,500940,194810,2450,213548
5271,22103,55433,568078,409016,159062,2222,213548
5272,21704,55693,401692,289218,112474,2047,213548
5273,21068,56106,207931,149710,58221,1937,213548
5274,20240,56644,0,0,0,1900,213548
5275,19275,57271,0,0,0,1937,213548
5276,18240,57944,0,0,0,2047,213548
5277,17204,58617,0,0,0,2222,213548
5278,16240,59244,0,0,0,2450,213548
5279,15411,59783,0,0,0,2715,213548
5280,14663,60269,0,0,0,3000,197317
5281,14263,60529,0,0,0,3285,197317
5282,14127,60617,0,0,0,3550,197317
5283,14263,60529,0,0,0,3778,197317
5284,14663,60269,0,0,0,3953,197317
5285,15299,59856,0,0,0,4063,197317
5286,16127,59317,0,0,0,4100,197317
5287,17092,58690,206911,148976,57935,4063,197317
5288,18127,58017,399722,287800,111922,3953,197317
5289,19162,57345,565292,407010,158282,3778,197317
5290,20127,56717,692338,498484,193855,3550,197317
5291,20955,56179,772203,555986,216217,3285,197317
5292,21591,55766,799444,575599,223844,3000,197317
5293,21991,55506,772203,555986,216217,2715,197317
5294,22127,55417,692338,498484,193855,2450,197317
5295,21991,55506,565292,407010,158282,2222,197317
5296,21591,55766,399722,287800,111922,2047,197317
5297,20955,56179,206911,148976,57935,1937,197317
5298,20127,56717,0,0,0,1900,197317
5299,19162,57345,0,0,0,1937,197317
5300,18127,58017,0,0,0,2047,197317
5301,17092,58690,0,0,0,2222,197317
5302,16127,59317,0,0,0,2450,197317
5303,15299,59856,0,0,0,2715,197317
5304,14548,60343,0,0,0,3000,171283
5305,14149,60603,0,0,0,3285,171283
5306,14013,60692,0,0,0,3550,171283
5307,14149,60603,0,0,0,3778,171283
5308,14548,60343,0,0,0,3953,171283
5309,15184,59930,0,0,0,4063,171283
5310,16013,59392,0,0,0,4100,171283
5311,16977,58765,205875,148230,57645,4063,171283
5312,18013,58092,397720,286358,111362,3953,171283
5313,19048,57419,562461,404972,157489,3778,171283
5314,20013,56792,688871,495987,192884,3550,171283
5315,20841,56253,768336,553202,215134,3285,171283
5316,21477,55840,795440,572717,222723,3000,171283
5317,21876,55580,768336,553202,215134,2715,171283
5318,22013,55492,688871,495987,192884,2450,171283
5319,21876,55580,562461,404972,157489,2222,171283
5320,21477,55840,397720,286358,111362,2047,171283
5321,20841,56253,205875,148230,57645,1937,171283
5322,20013,56792,0,0,0,1900,171283
5323,19048,57419,0,0,0,1937,171283
5324,18013,58092,0,0,0,2047,171283
5325,16977,58765,0,0,0,2222,171283
5326,16013,59392,0,0,0,2450,171283
5327,15184,59930,0,0,0,2715,171283
5328,14432,60419,0,0,0,3000,155052
5329,14033,60679,0,0,0,3285,155052
5330,13896,60767,0,0,0,3550,155052
5331,14033,60679,0,0,0,3778,155052
5332,14432,60419,0,0,0,3953,155052
5333,15068,60006,0,0,0,4063,155052
5334,15896,59467,0,0,0,4100,155052
5335,16861,58840,204823,147472,57350,4063,155052
5336,17896,58167,395687,284895,110792,3953,155052
5337,18932,57494,559586,402902,156684,3778,155052
5338,19896,56867,685350,493452,191898,3550,155052
5339,20725,56329,764409,550374,214034,3285,155052
5340,21361,55916,791374,569789,221585,3000,155052
5341,21760,55656,764409,550374,214034,2715,155052
5342,21896,55567,685350,493452,191898,2450,155052
5343,21760,55656,559586,402902,156684,2222,155052
5344,21361,55916,395687,284895,110792,2047,155052
5345,20725,56329,204823,147472,57350,1937,155052
5346,19896,56867,0,0,0,1900,155052
5347,18932,57494,0,0,0,1937,155052
5348,17896,58167,0,0,0,2047,155052
5349,16861,58840,0,0,0,2222,155052
5350,15896,59467,0,0,0,2450,155052
5351,15068,60006,0,0,0,2715,155052
5352,14314,60496,0,0,0,3000,160845
5353,13915,60755,0,0,0,3285,160845
5354,13778,60844,0,0,0,3550,160845
5355,13915,60755,0,0,0,3778,160845
5356,14314,60496,0,0,0,3953,160845
5357,14950,60082,0,0,0,4063,160845
5358,15778,59544,0,0,0,4100,160845
5359,16743,58917,203755,146703,57051,4063,160845
5360,17778,58244,393624,283409,110215,3953,160845
5361,18814,57571,556668,400801,155867,3778,160845
5362,19778,56944,681776,490879,190897,3550,160845
5363,20607,56406,760422,547504,212918,3285,160845
5364,21243,55992,787247,566818,220429,3000,160845
5365,21642,55733,760422,547504,212918,2715,160845
5366,21778,55644,681776,490879,190897,2450,160845
5367,21642,55733,556668,400801,155867,2222,160845
5368,21243,55992,393624,283409,110215,2047,160845
5369,20607,56406,203755,146703,57051,1937,160845
5370,19778,56944,0,0,0,1900,160845
5371,18814,57571,0,0,0,1937,160845
5372,17778,58244,0,0,0,2047,160845
5373,16743,58917,0,0,0,2222,160845
5374,15778,59544,0,0,0,2450,160845
5375,14950,60082,0,0,0,2715,160845
5376,14195,60573,0,0,0,3000,184300
5377,13795,60833,0,0,0,3285,184300
5378,13659,60922,0,0,0,3550,184300
5379,13795,60833,0,0,0,3778,184300
5380,14195,60573,0,0,0,3953,184300
5381,14830,60160,0,0,0,4063,184300
5382,15659,59622,0,0,0,4100,184300
5383,16624,58995,202671,145923,56748,4063,184300
5384,17659,58322,391530,281902,109628,3953,184300
5385,18694,57649,553707,398669,155038,3778,184300
5386,19659,57022,678150,488268,189882,3550,184300
5387,20487,56483,756378,544592,211786,3285,184300
