hour,dry_bulb_temp_milli_c,relative_humidity_milli_pct,global_horizontal_milli_wh_m2,direct_normal_milli_wh_m2,diffuse_horizontal_milli_wh_m2,wind_speed_milli_m_s,wind_direction_milli_deg
5007,20937,53916,595532,428783,166749,3222,155252
5008,20538,54175,421105,303195,117909,3047,155252
5009,19902,54589,217980,156945,61034,2937,155252
5010,19074,55127,0,0,0,2900,155252
5011,18109,55754,0,0,0,2937,155252
5012,17074,56427,0,0,0,3047,155252
5013,16038,57100,0,0,0,3222,155252
5014,15074,57727,0,0,0,3450,155252
5015,14245,58266,0,0,0,3715,155252
5016,13504,58747,0,0,0,4000,161045
5017,13104,59007,0,0,0,4285,161045
5018,12968,59096,0,0,0,4550,161045
5019,13104,59007,0,0,0,4778,161045
5020,13504,58747,0,0,0,4953,161045
5021,14140,58334,0,0,0,5063,161045
5022,14968,57796,0,0,0,5100,161045
5023,15933,57169,217160,156355,60805,5063,161045
5024,16968,56496,419521,302055,117466,4953,161045
5025,18003,55823,593292,427170,166122,4778,161045
5026,18968,55196,726631,523174,203457,4550,161045
5027,19796,54657,810452,583525,226926,4285,161045
5028,20432,54244,839041,604110,234932,4000,161045
5029,20832,53984,810452,583525,226926,3715,161045
5030,20968,53896,726631,523174,203457,3450,161045
5031,20832,53984,593292,427170,166122,3222,161045
5032,20432,54244,419521,302055,117466,3047,161045
5033,19796,54657,217160,156355,60805,2937,161045
5034,18968,55196,0,0,0,2900,161045
5035,18003,55823,0,0,0,2937,161045
5036,16968,56496,0,0,0,3047,161045
5037,15933,57169,0,0,0,3222,161045
5038,14968,57796,0,0,0,3450,161045
5039,14140,58334,0,0,0,3715,161045
5040,13396,58818,0,0,0,4000,184500
5041,12996,59077,0,0,0,4285,184500
5042,12860,59166,0,0,0,4550,184500
5043,12996,59077,0,0,0,4778,184500
5044,13396,58818,0,0,0,4953,184500
5045,14031,58405,0,0,0,5063,184500
5046,14860,57866,0,0,0,5100,184500
5047,15825,57239,216320,155751,60570,5063,184500
5048,16860,56566,417899,300887,117012,4953,184500
5049,17895,55893,590998,425519,165479,4778,184500
5050,18860,55266,723822,521152,202670,4550,184500
5051,19688,54728,807318,581269,226049,4285,184500
5052,20324,54314,835798,601774,234023,4000,184500
5053,20724,54055,807318,581269,226049,3715,184500
5054,20860,53966,723822,521152,202670,3450,184500
5055,20724,54055,590998,425519,165479,3222,184500
5056,20324,54314,417899,300887,117012,3047,184500
5057,19688,54728,216320,155751,60570,2937,184500
5058,18860,55266,0,0,0,2900,184500
5059,17895,55893,0,0,0,2937,184500
5060,16860,56566,0,0,0,3047,184500
5061,15825,57239,0,0,0,3222,184500
5062,14860,57866,0,0,0,3450,184500
5063,14031,58405,0,0,0,3715,184500
5064,13285,58890,0,0,0,4000,207955
5065,12886,59149,0,0,0,4285,207955
5066,12749,59238,0,0,0,4550,207955
5067,12886,59149,0,0,0,4778,207955
5068,13285,58890,0,0,0,4953,207955
5069,13921,58476,0,0,0,5063,207955
5070,14749,57938,0,0,0,5100,207955
5071,15714,57311,215462,155132,60329,5063,207955
5072,16749,56638,416240,299693,116547,4953,207955
5073,17785,55965,588652,423829,164823,4778,207955
5074,18749,55338,720949,519083,201866,4550,207955
5075,19578,54799,804114,578962,225152,4285,207955
5076,20213,54386,832480,599385,233094,4000,207955
5077,20613,54127,804114,578962,225152,3715,207955
5078,20749,54038,720949,519083,201866,3450,207955
5079,20613,54127,588652,423829,164823,3222,207955
5080,20213,54386,416240,299693,116547,3047,207955
5081,19578,54799,215462,155132,60329,2937,207955
5082,18749,55338,0,0,0,2900,207955
5083,17785,55965,0,0,0,2937,207955
5084,16749,56638,0,0,0,3047,207955
5085,15714,57311,0,0,0,3222,207955
5086,14749,57938,0,0,0,3450,207955
5087,13921,58476,0,0,0,3715,207955
5088,13172,58963,0,0,0,4000,213748
5089,12773,59223,0,0,0,4285,213748
5090,12636,59311,0,0,0,4550,213748
5091,12773,59223,0,0,0,4778,213748
5092,13172,58963,0,0,0,4953,213748
5093,13808,58550,0,0,0,5063,213748
5094,14636,58011,0,0,0,5100,213748
5095,15601,57384,214584,154500,60083,5063,213748
5096,16636,56711,414544,298472,116072,4953,213748
5097,17672,56038,586254,422103,164151,4778,213748
5098,18636,55411,718012,516968,201043,4550,213748
5099,19465,54873,800838,576603,224235,4285,213748
5100,20100,54460,829088,596944,232145,4000,213748
5101,20500,54200,800838,576603,224235,3715,213748
5102,20636,54111,718012,516968,201043,3450,213748
5103,20500,54200,586254,422103,164151,3222,213748
5104,20100,54460,414544,298472,116072,3047,213748
5105,19465,54873,214584,154500,60083,2937,213748
5106,18636,55411,0,0,0,2900,213748
5107,17672,56038,0,0,0,2937,213748
5108,16636,56711,0,0,0,3047,213748
5109,15601,57384,0,0,0,3222,213748
5110,14636,58011,0,0,0,3450,213748
5111,13808,58550,0,0,0,3715,213748
5112,13057,59038,0,0,0,4000,197517
5113,12657,59298,0,0,0,4285,197517
5114,12521,59386,0,0,0,4550,197517
5115,12657,59298,0,0,0,4778,197517
5116,13057,59038,0,0,0,4953,197517
5117,13692,58625,0,0,0,5063,197517
5118,14521,58086,0,0,0,5100,197517
5119,15486,57459,213687,153855,59832,5063,197517
5120,16521,56786,412812,297225,115587,4953,197517
5121,17556,56114,583805,420340,163465,4778,197517
5122,18521,55486,715012,514809,200203,4550,197517
5123,19349,54948,797492,574195,223298,4285,197517
5124,19985,54535,825625,594450,231175,4000,197517
5125,20385,54275,797492,574195,223298,3715,197517
5126,20521,54186,715012,514809,200203,3450,197517
5127,20385,54275,583805,420340,163465,3222,197517
5128,19985,54535,412812,297225,115587,3047,197517
5129,19349,54948,213687,153855,59832,2937,197517
5130,18521,55486,0,0,0,2900,197517
5131,17556,56114,0,0,0,2937,197517
5132,16521,56786,0,0,0,3047,197517
5133,15486,57459,0,0,0,3222,197517
5134,14521,58086,0,0,0,3450,197517
5135,13692,58625,0,0,0,3715,197517
5136,12939,59115,0,0,0,4000,171483
5137,12539,59374,0,0,0,4285,171483
5138,12403,59463,0,0,0,4550,171483
5139,12539,59374,0,0,0,4778,171483
5140,12939,59115,0,0,0,4953,171483
5141,13575,58702,0,0,0,5063,171483
5142,14403,58163,0,0,0,5100,171483
5143,15368,57536,212773,153196,59576,5063,171483
5144,16403,56863,411045,295952,115093,4953,171483
5145,17438,56190,581305,418540,162766,4778,171483
5146,18403,55563,711951,512605,199346,4550,171483
5147,19231,55025,794078,571736,222342,4285,171483
5148,19867,54611,822090,591905,230185,4000,171483
5149,20267,54352,794078,571736,222342,3715,171483
5150,20403,54263,711951,512605,199346,3450,171483
5151,20267,54352,581305,418540,162766,3222,171483
5152,19867,54611,411045,295952,115093,3047,171483
5153,19231,55025,212773,153196,59576,2937,171483
5154,18403,55563,0,0,0,2900,171483
5155,17438,56190,0,0,0,2937,171483
5156,16403,56863,0,0,0,3047,171483
5157,15368,57536,0,0,0,3222,171483
5158,14403,58163,0,0,0,3450,171483
5159,13575,58702,0,0,0,3715,171483
5160,12819,59193,0,0,0,4000,155252
5161,12419,59453,0,0,0,4285,155252
5162,12283,59541,0,0,0,4550,155252
5163,12419,59453,0,0,0,4778,155252
5164,12819,59193,0,0,0,4953,155252
5165,13454,58780,0,0,0,5063,155252
5166,14283,58241,0,0,0,5100,155252
5167,15248,57614,211839,152524,59315,5063,155252
5168,16283,56941,409242,294655,114588,4953,155252
5169,17318,56268,578756,416704,162052,4778,155252
5170,18283,55641,708829,510357,198472,4550,155252
5171,19111,55103,790596,569229,221367,4285,155252
5172,19747,54689,818485,589309,229176,4000,155252
5173,20147,54430,790596,569229,221367,3715,155252
5174,20283,54341,708829,510357,198472,3450,155252
5175,20147,54430,578756,416704,162052,3222,155252
5176,19747,54689,409242,294655,114588,3047,155252
5177,19111,55103,211839,152524,59315,2937,155252
5178,18283,55641,0,0,0,2900,155252
5179,17318,56268,0,0,0,2937,155252
5180,16283,56941,0,0,0,3047,155252
5181,15248,57614,0,0,0,3222,155252
5182,14283,58241,0,0,0,3450,155252
5183,13454,58780,0,0,0,3715,155252
5184,12696,59272,0,0,0,4000,161045
5185,12297,59532,0,0,0,4285,161045
5186,12160,59621,0,0,0,4550,161045
5187,12297,59532,0,0,0,4778,161045
5188,12696,59272,0,0,0,4953,161045
5189,13332,58859,0,0,0,5063,161045
5190,14160,58321,0,0,0,5100,161045
5191,15125,57694,210889,151840,59049,5063,161045
5192,16160,57021,407405,293332,114073,4953,161045
5193,17196,56348,576158,414834,161324,4778,161045
5194,18160,55721,705647,508066,197581,4550,161045
5195,18989,55182,787047,566674,220373,4285,161045
5196,19624,54769,814811,586664,228147,4000,161045
5197,20024,54509,787047,566674,220373,3715,161045
5198,20160,54421,705647,508066,197581,3450,161045
5199,20024,54509,576158,414834,161324,3222,161045
5200,19624,54769,407405,293332,114073,3047,161045
5201,18989,55182,210889,151840,59049,2937,161045
5202,18160,55721,0,0,0,2900,161045
5203,17196,56348,0,0,0,2937,161045
5204,16160,57021,0,0,0,3047,161045
5205,15125,57694,0,0,0,3222,161045
5206,14160,58321,0,0,0,3450,161045
5207,13332,58859,0,0,0,3715,161045
5208,12572,59354,0,0,0,4000,184500
5209,12172,59613,0,0,0,4285,184500
5210,12036,59702,0,0,0,4550,184500
5211,12172,59613,0,0,0,4778,184500
5212,12572,59354,0,0,0,4953,184500
5213,13207,58940,0,0,0,5063,184500
5214,14036,58402,0,0,0,5100,184500
5215,15000,57775,209920,151142,58778,5063,184500
5216,16036,57102,405534,291985,113550,4953,184500
5217,17071,56429,573512,412929,160583,4778,184500
5218,18036,55802,702406,505732,196674,4550,184500
5219,18864,55263,783432,564071,219361,4285,184500
5220,19500,54850,811068,583969,227099,4000,184500
5221,19899,54590,783432,564071,219361,3715,184500
5222,20036,54502,702406,505732,196674,3450,184500
5223,19899,54590,573512,412929,160583,3222,184500
5224,19500,54850,405534,291985,113550,3047,184500
5225,18864,55263,209920,151142,58778,2937,184500
5226,18036,55802,0,0,0,2900,184500
5227,17071,56429,0,0,0,2937,184500
5228,16036,57102,0,0,0,3047,184500
5229,15000,57775,0,0,0,3222,184500
5230,14036,58402,0,0,0,3450,184500
5231,13207,58940,0,0,0,3715,184500
5232,12445,59436,0,0,0,4000,207955
5233,12045,59696,0,0,0,4285,207955
5234,11909,59784,0,0,0,4550,207955
5235,12045,59696,0,0,0,4778,207955
5236,12445,59436,0,0,0,4953,207955
5237,13080,59023,0,0,0,5063,207955
5238,13909,58484,0,0,0,5100,207955
5239,14873,57857,208934,150432,58502,5063,207955
5240,15909,57184,403629,290613,113016,4953,207955
5241,16944,56511,570818,410989,159829,4778,207955
5242,17909,55884,699107,503357,195750,4550,207955
5243,18737,55346,779752,561422,218331,4285,207955
5244,19373,54933,807259,581226,226032,4000,207955
5245,19772,54673,779752,561422,218331,3715,207955
5246,19909,54584,699107,503357,195750,3450,207955
5247,19772,54673,570818,410989,159829,3222,207955
5248,19373,54933,403629,290613,113016,3047,207955
5249,18737,55346,208934,150432,58502,2937,207955
5250,17909,55884,0,0,0,2900,207955
5251,16944,56511,0,0,0,2937,207955
5252,15909,57184,0,0,0,3047,207955
5253,14873,57857,0,0,0,3222,207955
5254,13909,58484,0,0,0,3450,207955
5255,13080,59023,0,0,0,3715,207955
5256,12315,59520,0,0,0,4000,213748
5257,11916,59780,0,0,0,4285,213748
5258,11779,59868,0,0,0,4550,213748
5259,11916,59780,0,0,0,4778,213748
5260,12315,59520,0,0,0,4953,213748
5261,12951,59107,0,0,0,5063,213748
5262,13779,58568,0,0,0,5100,213748
5263,14744,57941,207931,149710,58221,5063,213748
5264,15779,57268,401692,289218,112474,4953,213748
5265,16815,56595,568078,409016,159062,4778,213748
5266,17779,55968,695751,500940,194810,4550,213748
5267,18608,55430,776009,558726,217283,4285,213748
5268,19244,55017,803384,578436,224947,4000,213748
5269,19643,54757,776009,558726,217283,3715,213748
5270,19779,54668,695751,500940,194810,3450,213748
5271,19643,54757,568078,409016,159062,3222,213748
5272,19244,55017,401692,289218,112474,3047,213748
5273,18608,55430,207931,149710,58221,2937,213748
5274,17779,55968,0,0,0,2900,213748
5275,16815,56595,0,0,0,2937,213748
5276,15779,57268,0,0,0,3047,213748
5277,14744,57941,0,0,0,3222,213748
5278,13779,58568,0,0,0,3450,213748
5279,12951,59107,0,0,0,3715,213748
5280,12184,59605,0,0,0,4000,197517
5281,11784,59865,0,0,0,4285,197517
5282,11648,59954,0,0,0,4550,197517
5283,11784,59865,0,0,0,4778,197517
5284,12184,59605,0,0,0,4953,197517
5285,12820,59192,0,0,0,5063,197517
5286,13648,58654,0,0,0,5100,197517
5287,14613,58027,206911,148976,57935,5063,197517
5288,15648,57354,399722,287800,111922,4953,197517
5289,16683,56681,565292,407010,158282,4778,197517
5290,17648,56054,692338,498484,193855,4550,197517
5291,18477,55515,772203,555986,216217,4285,197517
5292,19112,55102,799444,575599,223844,4000,197517
5293,19512,54842,772203,555986,216217,3715,197517
5294,19648,54754,692338,498484,193855,3450,197517
5295,19512,54842,565292,407010,158282,3222,197517
5296,19112,55102,399722,287800,111922,3047,197517
5297,18477,55515,206911,148976,57935,2937,197517
5298,17648,56054,0,0,0,2900,197517
5299,16683,56681,0,0,0,2937,197517
5300,15648,57354,0,0,0,3047,197517
5301,14613,58027,0,0,0,3222,197517
5302,13648,58654,0,0,0,3450,197517
5303,12820,59192,0,0,0,3715,197517
5304,12051,59692,0,0,0,4000,171483
5305,11651,59952,0,0,0,4285,171483
5306,11515,60040,0,0,0,4550,171483
5307,11651,59952,0,0,0,4778,171483
5308,12051,59692,0,0,0,4953,171483
5309,12686,59279,0,0,0,5063,171483
5310,13515,58740,0,0,0,5100,171483
5311,14479,58113,205875,148230,57645,5063,171483
5312,15515,57440,397720,286358,111362,4953,171483
5313,16550,56768,562461,404972,157489,4778,171483
5314,17515,56140,688871,495987,192884,4550,171483
5315,18343,55602,768336,553202,215134,4285,171483
5316,18979,55189,795440,572717,222723,4000,171483
5317,19378,54929,768336,553202,215134,3715,171483
5318,19515,54840,688871,495987,192884,3450,171483
5319,19378,54929,562461,404972,157489,3222,171483
5320,18979,55189,397720,286358,111362,3047,171483
5321,18343,55602,205875,148230,57645,2937,171483
5322,17515,56140,0,0,0,2900,171483
5323,16550,56768,0,0,0,2937,171483
5324,15515,57440,0,0,0,3047,171483
5325,14479,58113,0,0,0,3222,171483
5326,13515,58740,0,0,0,3450,171483
5327,12686,59279,0,0,0,3715,171483
5328,11915,59780,0,0,0,4000,155252
5329,11515,60040,0,0,0,4285,155252
5330,11379,60129,0,0,0,4550,155252
5331,11515,60040,0,0,0,4778,155252
5332,11915,59780,0,0,0,4953,155252
5333,12551,59367,0,0,0,5063,155252
5334,13379,58829,0,0,0,5100,155252
5335,14344,58201,204823,147472,57350,5063,155252
5336,15379,57529,395687,284895,110792,4953,155252
5337,16414,56856,559586,402902,156684,4778,155252
5338,17379,56229,685350,493452,191898,4550,155252
5339,18208,55690,764409,550374,214034,4285,155252
5340,18843,55277,791374,569789,221585,4000,155252
5341,19243,55017,764409,550374,214034,3715,155252
5342,19379,54929,685350,493452,191898,3450,155252
5343,19243,55017,559586,402902,156684,3222,155252
5344,18843,55277,395687,284895,110792,3047,155252
5345,18208,55690,204823,147472,57350,2937,155252
5346,17379,56229,0,0,0,2900,155252
5347,16414,56856,0,0,0,2937,155252
5348,15379,57529,0,0,0,3047,155252
5349,14344,58201,0,0,0,3222,155252
5350,13379,58829,0,0,0,3450,155252
5351,12551,59367,0,0,0,3715,155252
5352,11777,59870,0,0,0,4000,161045
5353,11378,60129,0,0,0,4285,161045
5354,11242,60218,0,0,0,4550,161045
5355,11378,60129,0,0,0,4778,161045
5356,11777,59870,0,0,0,4953,161045
5357,12413,59456,0,0,0,5063,161045
5358,13242,58918,0,0,0,5100,161045
5359,14206,58291,203755,146703,57051,5063,161045
5360,15242,57618,393624,283409,110215,4953,161045
5361,16277,56945,556668,400801,155867,4778,161045
5362,17242,56318,681776,490879,190897,4550,161045
5363,18070,55779,760422,547504,212918,4285,161045
5364,18706,55366,787247,566818,220429,4000,161045
5365,19105,55107,760422,547504,212918,3715,161045
5366,19242,55018,681776,490879,190897,3450,161045
5367,19105,55107,556668,400801,155867,3222,161045
5368,18706,55366,393624,283409,110215,3047,161045
5369,18070,55779,203755,146703,57051,2937,161045
5370,17242,56318,0,0,0,2900,161045
5371,16277,56945,0,0,0,2937,161045
5372,15242,57618,0,0,0,3047,161045
5373,14206,58291,0,0,0,3222,161045
5374,13242,58918,0,0,0,3450,161045
5375,12413,59456,0,0,0,3715,161045
5376,11638,59960,0,0,0,4000,184500
5377,11238,60220,0,0,0,4285,184500
5378,11102,60309,0,0,0,4550,184500
5379,11238,60220,0,0,0,4778,184500
5380,11638,59960,0,0,0,4953,184500
5381,12274,59547,0,0,0,5063,184500
5382,13102,59009,0,0,0,5100,184500
5383,14067,58382,202671,145923,56748,5063,184500
5384,15102,57709,391530,281902,109628,4953,184500
5385,16137,57036,553707,398669,155038,4778,184500
5386,17102,56409,678150,488268,189882,4550,184500
5387,17930,55870,756378,544592,211786,4285,184500
5388,18566,55457,783060,563803,219257,4000,184500
5389,18966,55197,756378,544592,211786,3715,184500
5390,19102,55109,678150,488268,189882,3450,184500
5391,18966,55197,553707,398669,155038,3222,184500
5392,18566,55457,391530,281902,109628,3047,184500
5393,17930,55870,202671,145923,56748,2937,184500
5394,17102,56409,0,0,0,2900,184500
5395,16137,57036,0,0,0,2937,184500
5396,15102,57709,0,0,0,3047,184500
5397,14067,58382,0,0,0,3222,184500
5398,13102,59009,0,0,0,3450,184500
5399,12274,59547,0,0,0,3715,184500
5400,11496,60052,0,0,0,4000,207955
5401,11097,60312,0,0,0,4285,207955
5402,10960,60401,0,0,0,4550,207955
5403,11097,60312,0,0,0,4778,207955
5404,11496,60052,0,0,0,4953,207955
5405,12132,59639,0,0,0,5063,207955
5406,12960,59101,0,0,0,5100,207955
5407,13925,58474,201572,145132,56440,5063,207955
5408,14960,57801,389407,280373,109034,4953,207955
5409,15996,57128,550705,396508,154197,4778,207955
5410,16960,56501,674473,485621,188853,4550,207955
5411,17789,55962,752277,541640,210638,4285,207955
5412,18425,55549,778815,560747,218068,4000,207955
5413,18824,55289,752277,541640,210638,3715,207955
5414,18960,55201,674473,485621,188853,3450,207955
5415,18824,55289,550705,396508,154197,3222,207955
5416,18425,55549,389407,280373,109034,3047,207955
5417,17789,55962,201572,145132,56440,2937,207955
5418,16960,56501,0,0,0,2900,207955
5419,15996,57128,0,0,0,2937,207955
5420,14960,57801,0,0,0,3047,207955
5421,13925,58474,0,0,0,3222,207955
5422,12960,59101,0,0,0,3450,207955
5423,12132,59639,0,0,0,3715,207955
5424,11353,60146,0,0,0,4000,213748
5425,10953,60405,0,0,0,4285,213748
5426,10817,60494,0,0,0,4550,213748
5427,10953,60405,0,0,0,4778,213748
5428,11353,60146,0,0,0,4953,213748
5429,11989,59732,0,0,0,5063,213748
5430,12817,59194,0,0,0,5100,213748
5431,13782,58567,200458,144330,56128,5063,213748
5432,14817,57894,387256,278824,108432,4953,213748
5433,15852,57221,547662,394317,153345,4778,213748
5434,16817,56594,670747,482938,187809,4550,213748
5435,17645,56055,748121,538647,209474,4285,213748
5436,18281,55642,774512,557648,216863,4000,213748
5437,18681,55383,748121,538647,209474,3715,213748
5438,18817,55294,670747,482938,187809,3450,213748
5439,18681,55383,547662,394317,153345,3222,213748
5440,18281,55642,387256,278824,108432,3047,213748
5441,17645,56055,200458,144330,56128,2937,213748
5442,16817,56594,0,0,0,2900,213748
5443,15852,57221,0,0,0,2937,213748
5444,14817,57894,0,0,0,3047,213748
5445,13782,58567,0,0,0,3222,213748
5446,12817,59194,0,0,0,3450,213748
5447,11989,59732,0,0,0,3715,213748
5448,11208,60240,0,0,0,4000,197517
5449,10808,60500,0,0,0,4285,197517
5450,10672,60588,0,0,0,4550,197517
5451,10808,60500,0,0,0,4778,197517
5452,11208,60240,0,0,0,4953,197517
5453,11843,59827,0,0,0,5063,197517
5454,12672,59288,0,0,0,5100,197517
5455,13636,58661,199330,143518,55812,5063,197517
5456,14672,57988,385076,277255,107821,4953,197517
5457,15707,57315,544580,392098,152482,4778,197517
5458,16672,56688,666972,480219,186752,4550,197517
5459,17500,56150,743910,535615,208295,4285,197517
5460,18136,55737,770152,554510,215643,4000,197517
5461,18535,55477,743910,535615,208295,3715,197517
5462,18672,55388,666972,480219,186752,3450,197517
5463,18535,55477,544580,392098,152482,3222,197517
5464,18136,55737,385076,277255,107821,3047,197517
5465,17500,56150,199330,143518,55812,2937,197517
5466,16672,56688,0,0,0,2900,197517
5467,15707,57315,0,0,0,2937,197517
5468,14672,57988,0,0,0,3047,197517
5469,13636,58661,0,0,0,3222,197517
5470,12672,59288,0,0,0,3450,197517
5471,11843,59827,0,0,0,3715,197517
5472,11061,60336,0,0,0,4000,171483
5473,10661,60595,0,0,0,4285,171483
5474,10525,60684,0,0,0,4550,171483
5475,10661,60595,0,0,0,4778,171483
5476,11061,60336,0,0,0,4953,171483
5477,11696,59922,0,0,0,5063,171483
5478,12525,59384,0,0,0,5100,171483
5479,13489,58757,198188,142695,55493,5063,171483
5480,14525,58084,382869,275666,107203,4953,171483
5481,15560,57411,541459,389850,151608,4778,171483
5482,16525,56784,663149,477467,185682,4550,171483
5483,17353,56246,739646,532545,207101,4285,171483
5484,17989,55832,765738,551332,214407,4000,171483
5485,18388,55573,739646,532545,207101,3715,171483
5486,18525,55484,663149,477467,185682,3450,171483
5487,18388,55573,541459,389850,151608,3222,171483
5488,17989,55832,382869,275666,107203,3047,171483
5489,17353,56246,198188,142695,55493,2937,171483
5490,16525,56784,0,0,0,2900,171483
5491,15560,57411,0,0,0,2937,171483
5492,14525,58084,0,0,0,3047,171483
5493,13489,58757,0,0,0,3222,171483
5494,12525,59384,0,0,0,3450,171483
5495,11696,59922,0,0,0,3715,171483
5496,10912,60432,0,0,0,4000,155252
5497,10512,60692,0,0,0,4285,155252
5498,10376,60781,0,0,0,4550,155252
5499,10512,60692,0,0,0,4778,155252
5500,10912,60432,0,0,0,4953,155252
5501,11547,60019,0,0,0,5063,155252
5502,12376,59481,0,0,0,5100,155252
5503,13340,58854,197031,141863,55169,5063,155252
5504,14376,58181,380635,274057,106578,4953,155252
5505,15411,57508,538300,387576,150724,4778,155252
5506,16376,56881,659280,474681,184598,4550,155252
5507,17204,56342,735331,529438,205893,4285,155252
5508,17840,55929,761271,548115,213156,4000,155252
5509,18239,55669,735331,529438,205893,3715,155252
5510,18376,55581,659280,474681,184598,3450,155252
5511,18239,55669,538300,387576,150724,3222,155252
5512,17840,55929,380635,274057,106578,3047,155252
5513,17204,56342,197031,141863,55169,2937,155252
5514,16376,56881,0,0,0,2900,155252
5515,15411,57508,0,0,0,2937,155252
5516,14376,58181,0,0,0,3047,155252
5517,13340,58854,0,0,0,3222,155252
5518,12376,59481,0,0,0,3450,155252
5519,11547,60019,0,0,0,3715,155252
5520,10761,60530,0,0,0,4000,161045
5521,10361,60790,0,0,0,4285,161045
5522,10225,60879,0,0,0,4550,161045
5523,10361,60790,0,0,0,4778,161045
5524,10761,60530,0,0,0,4953,161045
5525,11397,60117,0,0,0,5063,161045
5526,12225,59579,0,0,0,5100,161045
5527,13190,58952,195862,141020,54841,5063,161045
5528,14225,58279,378375,272430,105945,4953,161045
5529,15260,57606,535104,385275,149829,4778,161045
5530,16225,56979,655365,471863,183502,4550,161045
5531,17053,56440,730965,526295,204670,4285,161045
5532,17689,56027,756751,544861,211890,4000,161045
5533,18089,55767,730965,526295,204670,3715,161045
5534,18225,55679,655365,471863,183502,3450,161045
5535,18089,55767,535104,385275,149829,3222,161045
5536,17689,56027,378375,272430,105945,3047,161045
5537,17053,56440,195862,141020,54841,2937,161045
5538,16225,56979,0,0,0,2900,161045
5539,15260,57606,0,0,0,2937,161045
5540,14225,58279,0,0,0,3047,161045
5541,13190,58952,0,0,0,3222,161045
5542,12225,59579,0,0,0,3450,161045
5543,11397,60117,0,0,0,3715,161045
5544,10609,60629,0,0,0,4000,184500
5545,10209,60889,0,0,0,4285,184500
5546,10073,60978,0,0,0,4550,184500
5547,10209,60889,0,0,0,4778,184500
5548,10609,60629,0,0,0,4953,184500
5549,11244,60216,0,0,0,5063,184500
5550,12073,59678,0,0,0,5100,184500
5551,13037,59051,194679,140169,54510,5063,184500
5552,14073,58378,376090,270785,105305,4953,184500
5553,15108,57705,531872,382948,148924,4778,184500
5554,16073,57078,651407,469013,182394,4550,184500
5555,16901,56539,726550,523116,203434,4285,184500
5556,17537,56126,752180,541570,210610,4000,184500
5557,17936,55866,726550,523116,203434,3715,184500
5558,18073,55778,651407,469013,182394,3450,184500
5559,17936,55866,531872,382948,148924,3222,184500
5560,17537,56126,376090,270785,105305,3047,184500
5561,16901,56539,194679,140169,54510,2937,184500
5562,16073,57078,0,0,0,2900,184500
5563,15108,57705,0,0,0,2937,184500
5564,14073,58378,0,0,0,3047,184500
5565,13037,59051,0,0,0,3222,184500
5566,12073,59678,0,0,0,3450,184500
5567,11244,60216,0,0,0,3715,184500
5568,10455,60730,0,0,0,4000,207955
5569,10055,60989,0,0,0,4285,207955
5570,9919,61078,0,0,0,4550,207955
5571,10055,60989,0,0,0,4778,207955
5572,10455,60730,0,0,0,4953,207955
5573,11090,60316,0,0,0,5063,207955
5574,11919,59778,0,0,0,5100,207955
5575,12883,59151,193483,139308,54175,5063,207955
5576,13919,58478,373780,269121,104658,4953,207955
5577,14954,57805,528605,380595,148009,4778,207955
5578,15919,57178,647406,466132,181274,4550,207955
5579,16747,56639,722087,519903,202184,4285,207955
5580,17383,56226,747560,538243,209317,4000,207955
5581,17782,55966,722087,519903,202184,3715,207955
5582,17919,55878,647406,466132,181274,3450,207955
5583,17782,55966,528605,380595,148009,3222,207955
5584,17383,56226,373780,269121,104658,3047,207955
5585,16747,56639,193483,139308,54175,2937,207955
5586,15919,57178,0,0,0,2900,207955
5587,14954,57805,0,0,0,2937,207955
5588,13919,58478,0,0,0,3047,207955
5589,12883,59151,0,0,0,3222,207955
5590,11919,59778,0,0,0,3450,207955
5591,11090,60316,0,0,0,3715,207955
5592,10299,60831,0,0,0,4000,213748
5593,9899,61090,0,0,0,4285,213748
5594,9763,61179,0,0,0,4550,213748
5595,9899,61090,0,0,0,4778,213748
5596,10299,60831,0,0,0,4953,213748
5597,10935,60418,0,0,0,5063,213748
5598,11763,59879,0,0,0,5100,213748
5599,12728,59252,192274,138438,53837,5063,213748
5600,13763,58579,371446,267441,104005,4953,213748
5601,14798,57906,525303,378218,147085,4778,213748
5602,15763,57279,643363,463221,180142,4550,213748
5603,16591,56741,717578,516656,200922,4285,213748
5604,17227,56327,742891,534882,208010,4000,213748
5605,17627,56068,717578,516656,200922,3715,213748
5606,17763,55979,643363,463221,180142,3450,213748
5607,17627,56068,525303,378218,147085,3222,213748
5608,17227,56327,371446,267441,104005,3047,213748
5609,16591,56741,192274,138438,53837,2937,213748
5610,15763,57279,0,0,0,2900,213748
5611,14798,57906,0,0,0,2937,213748
5612,13763,58579,0,0,0,3047,213748
5613,12728,59252,0,0,0,3222,213748
5614,11763,59879,0,0,0,3450,213748
5615,10935,60418,0,0,0,3715,213748
5616,10142,60933,0,0,0,4000,197517
5617,9742,61193,0,0,0,4285,197517
5618,9606,61281,0,0,0,4550,197517
5619,9742,61193,0,0,0,4778,197517
5620,10142,60933,0,0,0,4953,197517
5621,10777,60520,0,0,0,5063,197517
5622,11606,59981,0,0,0,5100,197517
5623,12571,59354,191054,137559,53495,5063,197517
5624,13606,58681,369088,265743,103345,4953,197517
5625,14641,58008,521969,375818,146151,4778,197517
5626,15606,57381,639279,460281,178998,4550,197517
5627,16434,56843,713023,513377,199646,4285,197517
